Customer ID,frequency_cal,recency_cal,T_cal,monetary_value_cal,frequency_holdout,monetary_value_holdout,duration_holdout,probability_alive,predicted_purchases,exp_avg_sales,predicted_ltv,CLV
100638,56.0,1785.0,1799.0,17652.613214285717,5.0,17558.329166666666,366.0,0.9782464631197864,9.0,17632.84012480831,502099.7801546508,130545.94284020922
100639,6.0,960.0,1154.0,5157.833333333333,3.0,1453.8333333333333,366.0,0.7433128030716536,1.0,1470.797904775268,21095.848208103424,5484.92053410689
100641,1.0,1217.0,1700.0,677.06,0.0,0.0,366.0,0.6113161370600986,0.0,-1086.385478799654,745.9339079978539,193.94281607944203
100642,2.0,527.0,1723.0,5138.0,1.0,1585.6666666666667,366.0,0.10157423458097949,0.0,1639.9264197285536,1170.6361381791098,304.36539592656857
100643,2.0,575.0,756.0,300996.335,0.0,0.0,366.0,0.6890631743153033,1.0,-1086.385478799654,752863.6371601764,195744.54566164588
100644,11.0,337.0,1756.0,5768.0,0.0,0.0,366.0,2.1002963770584875e-06,0.0,-1086.385478799654,0.08207313395181083,0.021339014827470817
100649,4.0,1379.0,1658.0,6110.25,0.0,0.0,366.0,0.7349449012093311,1.0,-1086.385478799654,15050.745897784635,3913.193933424005
100650,1.0,15.0,1455.0,350.0,0.0,0.0,366.0,0.013655424694787248,0.0,-1086.385478799654,9.810119672127467,2.5506311147531413
100651,2.0,50.0,1818.0,547.5,0.0,0.0,366.0,0.002185858103808001,0.0,-1086.385478799654,2.6353851647838358,0.6852001428437974
100654,1.0,110.0,251.0,88.2,0.0,0.0,366.0,0.5861415953916542,1.0,-1086.385478799654,282.3363086916563,73.40744025983065
100655,2.0,1001.0,1429.0,439.565,0.0,0.0,366.0,0.5985106705736192,0.0,-1086.385478799654,681.0153086521503,177.06398024955908
100657,6.0,339.0,1159.0,8936.458333333334,0.0,0.0,366.0,0.009321637082523008,0.0,-1086.385478799654,457.08505516734675,118.84211434351016
100658,7.0,666.0,862.0,860.8571428571429,1.0,3500.0,366.0,0.6532033841885966,2.0,3593.132966715686,4077.856851371224,1060.2427813565182
100660,1.0,493.0,596.0,4180.0,0.0,0.0,366.0,0.7182430503788219,1.0,-1086.385478799654,9551.612393090645,2483.4192222035676
100662,1.0,33.0,1553.0,1999.0,0.0,0.0,366.0,0.013899254288851798,0.0,-1086.385478799654,52.05942474310329,13.535450433206856
100663,1.0,14.0,141.0,1300.0,2.0,2210.85,366.0,0.5450935512965361,1.0,2243.99100001566,3640.2840376923596,946.4738498000136
100667,10.0,1632.0,1736.0,1878.7459999999999,3.0,3895.6,366.0,0.8807798250060418,2.0,3928.871641078357,10458.765392798372,2719.279002127577
100668,41.0,1783.0,1819.0,20826.976829268293,4.0,6692.75,366.0,0.9590587886346487,7.0,6731.649128475454,428490.3344350542,111407.4869531141
100669,2.0,667.0,1568.0,2274.5,0.0,0.0,366.0,0.23502977367496852,0.0,-1086.385478799654,1278.8960588075563,332.51297528996463
100670,7.0,1553.0,1589.0,1590.4285714285713,1.0,425.0,366.0,0.899084170180268,1.0,455.6907943395241,7254.664080242758,1886.2126608631172
100674,9.0,513.0,686.0,16100.734444444446,0.0,0.0,366.0,0.5849442194201604,2.0,-1086.385478799654,92433.12631486334,24032.61284186447
100675,1.0,28.0,133.0,1549.0,0.0,0.0,366.0,0.5966725774036664,1.0,-1086.385478799654,4789.9464245665595,1245.3860703873056
100682,2.0,184.0,981.0,2292.5,0.0,0.0,366.0,0.0706743418114456,0.0,-1086.385478799654,514.3343052300825,133.72691935982144
100684,1.0,220.0,1800.0,450.0,0.0,0.0,366.0,0.04059403268148227,0.0,-1086.385478799654,32.17635427841471,8.365852112387826
100685,7.0,731.0,970.0,1497.857142857143,1.0,727.5,366.0,0.602147258563192,1.0,764.3334795895368,6131.777012152098,1594.2620231595456
100688,6.0,214.0,1076.0,19501.0,0.0,0.0,366.0,0.002371416430805079,0.0,-1086.385478799654,264.7491344449827,68.83477495569551
100691,15.0,994.0,1771.0,1301.8,0.0,0.0,366.0,0.0054219995028341635,0.0,-1086.385478799654,61.819138929433535,16.07297612165272
100693,4.0,1141.0,1232.0,31411.25,0.0,0.0,366.0,0.8311656354715382,1.0,-1086.385478799654,105237.39129371273,27361.72173636531
100697,2.0,727.0,1560.0,337.5,0.0,0.0,366.0,0.28769352233974904,0.0,-1086.385478799654,239.38690235087842,62.24059461122839
100698,1.0,26.0,832.0,144.0,0.0,0.0,366.0,0.05929250935734235,0.0,-1086.385478799654,26.332020584063997,6.846325351856639
100699,2.0,247.0,1805.0,965.0,0.0,0.0,366.0,0.015880880932910305,0.0,-1086.385478799654,33.62660525057812,8.742917365150312
100702,17.0,1517.0,1658.0,1954.5882352941176,2.0,2950.0,366.0,0.8380593460611423,3.0,2990.5703056624902,16686.59547068858,4338.51482237903
100703,3.0,410.0,1342.0,1794.0,0.0,0.0,366.0,0.06835087756261966,0.0,-1086.385478799654,397.29734196176236,103.29730891005822
100706,5.0,392.0,1562.0,1005.4,0.0,0.0,366.0,0.005954311664616112,0.0,-1086.385478799654,24.209336111213183,6.294427388915428
100707,2.0,234.0,302.0,3137.0,0.0,0.0,366.0,0.7454122800952556,2.0,-1086.385478799654,12460.862862666889,3239.8243442933913
100708,6.0,948.0,1422.0,3190.3333333333335,4.0,4282.428571428572,366.0,0.3975238665981692,1.0,4309.275023462966,6159.124958307141,1601.3724891598567
100709,1.0,209.0,973.0,795.0,1.0,49.05,366.0,0.16219415304486853,0.0,72.10660419161572,326.0476268609575,84.77238298384896
100714,4.0,1267.0,1442.0,27613.4375,1.0,11192.0,366.0,0.7886068362094972,1.0,11441.329776444934,79730.58803024395,20729.952887863426
100715,2.0,328.0,1167.0,3333.5,0.0,0.0,366.0,0.1176966467416361,0.0,-1086.385478799654,1125.4697670351675,292.62213942914354
100716,7.0,686.0,817.0,11139.151428571427,0.0,0.0,366.0,0.7676993806120352,2.0,-1086.385478799654,63548.22497672109,16522.538493947482
100719,4.0,764.0,839.0,8890.99,0.0,0.0,366.0,0.8246279862723244,1.0,-1086.385478799654,36650.968233713116,9529.25174076541
100720,7.0,1161.0,1785.0,849.2857142857143,0.0,0.0,366.0,0.28219051776965454,0.0,-1086.385478799654,1129.3816970871392,293.63924124265617
100721,1.0,187.0,670.0,650.0,0.0,0.0,366.0,0.2855826255327649,0.0,-1086.385478799654,574.2352566066571,149.30116671773087
100722,2.0,36.0,141.0,13483.5,0.0,0.0,366.0,0.594634026307015,2.0,-1086.385478799654,51883.9888113667,13489.837090955341
100723,1.0,354.0,1419.0,2117.5,0.0,0.0,366.0,0.14494487892424332,0.0,-1086.385478799654,609.0169228467247,158.34439994014843
100724,3.0,601.0,1020.0,2851.2666666666664,0.0,0.0,366.0,0.4487103726575628,1.0,-1086.385478799654,4864.808709953048,1264.8502645877925
100725,15.0,679.0,1562.0,4347.893333333333,0.0,0.0,366.0,0.0002572712711209108,0.0,-1086.385478799654,10.611318023978038,2.75894268623429
100728,2.0,196.0,1247.0,500.0,0.0,0.0,366.0,0.036854827789417746,0.0,-1086.385478799654,51.73572638579076,13.4512888603056
100729,6.0,951.0,1062.0,1163.3416666666667,0.0,0.0,366.0,0.8242847585139311,2.0,-1086.385478799654,5546.6987515631245,1442.1416754064123
100732,9.0,1491.0,1534.0,2827.1111111111113,0.0,0.0,366.0,0.9082032140857881,2.0,-1086.385478799654,16144.121734513605,4197.471650973537
100733,10.0,1239.0,1525.0,662.7,1.0,15835.0,366.0,0.6323897785140861,1.0,16178.61238013356,2884.0781996451933,749.8603319077503
100734,4.0,1196.0,1554.0,420.0,1.0,16500.0,366.0,0.6546441188692166,1.0,16857.116134484826,972.3439412286102,252.80942471943865
100736,6.0,794.0,876.0,19828.166666666668,0.0,0.0,366.0,0.8388050027422898,2.0,-1086.385478799654,106550.65599103904,27703.17055767015
100739,1.0,1390.0,1402.0,715520.0,12.0,66259.78432432433,366.0,0.7871908258877824,0.0,66371.66493121245,1114855.0500676944,289862.31301760057
100740,11.0,873.0,1817.0,2576.1745454545458,1.0,2476.0,366.0,0.005646945724532899,0.0,2548.339215654486,96.41195383531519,25.06710799718195
100743,7.0,1097.0,1789.0,711.1285714285714,0.0,0.0,366.0,0.20288432316794214,0.0,-1086.385478799654,679.3685690036463,176.63582794094802
100744,7.0,1425.0,1622.0,4972.857142857143,0.0,0.0,366.0,0.7962530248799933,1.0,-1086.385478799654,19800.146088271573,5148.037982950609
100745,5.0,1002.0,1630.0,965.24,0.0,0.0,366.0,0.3247017586440559,0.0,-1086.385478799654,1233.4596039817197,320.69949703524713
100746,2.0,132.0,1812.0,14933.400000000001,1.0,1400.0,366.0,0.0056260770362856006,0.0,1450.4895319222096,181.96636355908467,47.31125452536202
100747,1.0,21.0,1415.0,2509.0,0.0,0.0,366.0,0.015643985201054228,0.0,-1086.385478799654,77.90090162646267,20.254234422880295
100749,3.0,1213.0,1527.0,581.0,0.0,0.0,366.0,0.6943498503952469,1.0,-1086.385478799654,1215.5160685845372,316.03417783197966
100750,3.0,1214.0,1603.0,6391.666666666667,0.0,0.0,366.0,0.6483821015769229,1.0,-1086.385478799654,11967.97709500915,3111.674044702379
100751,6.0,504.0,1454.0,63633.333333333336,0.0,0.0,366.0,0.014125528005298312,0.0,-1086.385478799654,4300.658469450168,1118.1712020570437
100752,2.0,457.0,1646.0,3495.0,0.0,0.0,366.0,0.08348932693356448,0.0,-1086.385478799654,675.23115304397,175.5600997914322
100753,5.0,1351.0,1541.0,774.0,1.0,4650.0,366.0,0.7915941055235172,1.0,4766.485323864495,2502.4005703469734,650.6241482902132
100754,2.0,1073.0,1402.0,1542.0,0.0,0.0,366.0,0.6664568488223623,1.0,-1086.385478799654,2646.0944791821494,687.9845645873588
100755,3.0,504.0,1694.0,1006.0,4.0,3983.0,366.0,0.04920610993256858,0.0,4008.349176340846,138.72592722018038,36.0687410772469
100756,9.0,1582.0,1776.0,2915.8877777777775,0.0,0.0,366.0,0.8104172916393027,2.0,-1086.385478799654,13520.854562279024,3515.4221861925466
100758,3.0,416.0,1796.0,1037.8666666666666,0.0,0.0,366.0,0.021090005525761867,0.0,-1086.385478799654,58.998248256626574,15.33954454672291
100759,4.0,1197.0,1400.0,850.05,0.0,0.0,366.0,0.7655516558284796,1.0,-1086.385478799654,2441.896281659684,634.8930332315178
100760,1.0,101.0,1712.0,140.0,0.0,0.0,366.0,0.01997390477615808,0.0,-1086.385478799654,5.611499614802954,1.458989899848768
100762,15.0,1532.0,1811.0,905.6046666666666,0.0,0.0,366.0,0.6277528680181261,2.0,-1086.385478799654,4909.089337338269,1276.3632277079498
100763,1.0,362.0,901.0,20150.0,0.0,0.0,366.0,0.35609451997012825,0.0,-1086.385478799654,18451.64020479029,4797.426453245475
100764,1.0,63.0,1650.0,2960.0,0.0,0.0,366.0,0.015826294391493422,0.0,-1086.385478799654,84.06125766324297,21.855926992443173
100765,3.0,698.0,1663.0,2109.0,0.0,0.0,366.0,0.14984268574003462,0.0,-1086.385478799654,893.0873600035305,232.20271360091795
100766,4.0,1334.0,1551.0,852.0,1.0,1300.0,366.0,0.7685136114669222,1.0,1348.4588921701393,2303.4872974291507,598.9066973315792
100767,9.0,1469.0,1715.0,868.8888888888889,1.0,4650.0,366.0,0.748276134767495,1.0,4766.485323864495,3813.4217408889294,991.4896526311217
100768,1.0,7.0,847.0,500.0,0.0,0.0,366.0,0.046863494132313825,0.0,-1086.385478799654,64.92701961423995,16.881025099702388
100769,1.0,69.0,1553.0,1650.0,0.0,0.0,366.0,0.01959281622964403,0.0,-1086.385478799654,60.709647178183005,15.784508266327581
100770,9.0,1336.0,1789.0,1135.7433333333333,0.0,0.0,366.0,0.44975424559427146,1.0,-1086.385478799654,2912.444862296498,757.2356641970895
100771,3.0,782.0,1629.0,4597.333333333333,0.0,0.0,366.0,0.22806823219897335,0.0,-1086.385478799654,2997.8005012129233,779.4281303153601
100773,2.0,1183.0,1784.0,797.5,0.0,0.0,366.0,0.5420785586601925,0.0,-1086.385478799654,958.28370231411,249.1537626016686
100774,6.0,466.0,964.0,18072.626666666667,0.0,0.0,366.0,0.1256395224844143,0.0,-1086.385478799654,13819.006369352415,3592.941656031628
100776,7.0,1113.0,1160.0,5994.142857142857,9.0,5470.527777777777,366.0,0.8870314523469046,2.0,5485.059619146281,32634.398547840075,8484.94362243842
100779,10.0,1497.0,1574.0,2543.05,0.0,0.0,366.0,0.8936016960550557,2.0,-1086.385478799654,15292.667791839178,3976.0936258781862
100780,2.0,768.0,1187.0,352.0,0.0,0.0,366.0,0.5494152926661231,1.0,-1086.385478799654,564.2397770566253,146.70234203472256
100782,2.0,138.0,1706.0,2625.0,0.0,0.0,366.0,0.0074023628537645495,0.0,-1086.385478799654,43.961371574348554,11.429956609330624
100784,1.0,98.0,1651.0,330.0,0.0,0.0,366.0,0.02143929125298244,0.0,-1086.385478799654,13.423815216302126,3.490191956238553
100785,1.0,44.0,1792.0,990.0,0.0,0.0,366.0,0.010607760328175293,0.0,-1086.385478799654,18.089691415646705,4.703319768068144
100786,5.0,820.0,1680.0,333.4,0.0,0.0,366.0,0.11756020980426006,0.0,-1086.385478799654,152.5364479528477,39.659476467740404
100788,1.0,238.0,1672.0,899.0,0.0,0.0,366.0,0.05462280137284054,0.0,-1086.385478799654,88.79900706830247,23.087741837758642
100789,2.0,548.0,771.0,2249.5,0.0,0.0,366.0,0.6461847314459567,1.0,-1086.385478799654,5248.87960239275,1364.708696622115
100790,1.0,2.0,1716.0,1588.0,0.0,0.0,366.0,0.007655495812510212,0.0,-1086.385478799654,21.38635223580759,5.560451581309973
100793,14.0,1132.0,1804.0,3400.35,0.0,0.0,366.0,0.03285868819602961,0.0,-1086.385478799654,910.586902568951,236.75259466792727
100794,2.0,143.0,869.0,5638.05,0.0,0.0,366.0,0.0704940523645216,0.0,-1086.385478799654,1344.3360428351848,349.52737113714807
100795,1.0,97.0,1400.0,489.0,0.0,0.0,366.0,0.032534690039045265,0.0,-1086.385478799654,32.910981395978645,8.556855162954449
100796,7.0,778.0,798.0,8783.57142857143,4.0,12623.166666666666,366.0,0.8996299399068314,2.0,12691.720509404176,59433.97220201628,15452.832772524234
100797,1.0,17.0,400.0,1200.0,0.0,0.0,366.0,0.21271812689833808,0.0,-1086.385478799654,973.6389961978934,253.1461390114523
100798,21.0,1704.0,1751.0,4132.275714285714,0.0,0.0,366.0,0.9393261783328298,4.0,-1086.385478799654,46028.24287739742,11967.34314812333
100800,1.0,21.0,162.0,878.85,0.0,0.0,366.0,0.5253346137024026,1.0,-1086.385478799654,2321.5892339945494,603.6132008385829
100803,3.0,302.0,1518.0,195.91333333333333,0.0,0.0,366.0,0.01751848467793613,0.0,-1086.385478799654,10.630180725740486,2.7638469886925265
100805,13.0,542.0,1121.0,6870.153846153846,0.0,0.0,366.0,0.005133287273945794,0.0,-1086.385478799654,361.3570295260073,93.9528276767619
100806,1.0,108.0,1572.0,599.0,0.0,0.0,366.0,0.026432266499022167,0.0,-1086.385478799654,30.16777065264929,7.843620369688815
100808,24.0,1799.0,1807.0,41780.666666666664,2.0,1535.0,366.0,0.9645558991839067,4.0,1561.3479320031997,528099.5082274376,137305.87213913377
100809,1.0,16.0,1784.0,877.4,0.0,0.0,366.0,0.008052097159411579,0.0,-1086.385478799654,12.239994053431923,3.1823984538923002
100810,7.0,399.0,1328.0,1030.0,0.0,0.0,366.0,0.0038058062806130733,0.0,-1086.385478799654,22.260698343337804,5.787781569267829
100812,8.0,1491.0,1777.0,6967.365,2.0,19797.083333333332,366.0,0.7201238193967903,1.0,20006.986157890435,26161.381045722555,6801.959071887864
100813,1.0,795.0,1545.0,425.0,0.0,0.0,366.0,0.4175881053255505,0.0,-1086.385478799654,346.8714474488544,90.18657633670215
100814,4.0,479.0,1324.0,10997.25,0.0,0.0,366.0,0.06646474594285293,0.0,-1086.385478799654,2821.9630892274163,733.7104031991282
100816,3.0,1509.0,1706.0,1425.0,0.0,0.0,366.0,0.7800480115608286,1.0,-1086.385478799654,3094.213458971172,804.4954993325047
100817,5.0,1358.0,1804.0,787.4,0.0,0.0,366.0,0.5986961813439267,1.0,-1086.385478799654,1737.7522429812595,451.8155831751275
100818,3.0,650.0,1377.0,491.0,0.0,0.0,366.0,0.2357081959555566,0.0,-1086.385478799654,372.98458935221026,96.97599323157468
100820,9.0,1583.0,1673.0,1965.5755555555556,0.0,0.0,366.0,0.8842053038848112,2.0,-1086.385478799654,10342.963628074376,2689.170543299338
100821,18.0,1611.0,1819.0,3620.6666666666665,1.0,95.0,366.0,0.7381743248192602,2.0,118.98968315769204,26950.50125393765,7007.130326023789
100823,2.0,574.0,610.0,39633.0,0.0,0.0,366.0,0.805783179870532,1.0,-1086.385478799654,128666.67690331428,33453.335994861714
100824,1.0,118.0,1757.0,42.0,0.0,0.0,366.0,0.021377655573685723,0.0,-1086.385478799654,2.3234271074008612,0.604091047924224
100830,2.0,971.0,1182.0,2851.0,0.0,0.0,366.0,0.7207194872644125,1.0,-1086.385478799654,5853.024393182896,1521.7863422275532
100831,3.0,1032.0,1068.0,13125.666666666666,0.0,0.0,366.0,0.8407746423271801,1.0,-1086.385478799654,40802.206186655276,10608.573608530372
100832,3.0,1577.0,1771.0,37868.333333333336,1.0,925.0,366.0,0.7845323467047667,1.0,965.8439930998757,80286.53330155043,20874.498658403114
100833,3.0,852.0,1159.0,2660.866666666667,1.0,2242.5,366.0,0.6378100330059736,1.0,2310.097671833402,5997.409102899907,1559.326366753976
100835,9.0,489.0,538.0,6227.0,1.0,22840.25,366.0,0.8659226015323866,4.0,23326.113771365464,59071.11182934112,15358.489075628691
100836,9.0,348.0,1210.0,2645.277777777778,1.0,1322.5,366.0,0.0007925460485548605,0.0,1371.4157861143551,15.230698850193603,3.959981701050337
100838,1.0,72.0,1589.0,212.9,0.0,0.0,366.0,0.018957342350098428,0.0,-1086.385478799654,8.118743660869402,2.1108733518260445
100840,2.0,85.0,1560.0,4704.0,0.0,0.0,366.0,0.005743451143388964,0.0,-1086.385478799654,64.69051486175874,16.819533864057274
100842,4.0,539.0,915.0,13193.305,0.0,0.0,366.0,0.41153468945384214,1.0,-1086.385478799654,25917.225646680607,6738.478668136958
100844,1.0,70.0,1356.0,3850.0,0.0,0.0,366.0,0.028010039731156035,0.0,-1086.385478799654,219.18844838577877,56.988996580302484
100846,20.0,1509.0,1706.0,3129.35,0.0,0.0,366.0,0.7145910115617347,3.0,-1086.385478799654,25817.731338773916,6712.6101480812185
100847,19.0,1608.0,1796.0,3176.75,0.0,0.0,366.0,0.7649068264742933,3.0,-1086.385478799654,25920.69059929443,6739.379555816552
100848,5.0,366.0,1051.0,5363.4,1.0,1087.25,366.0,0.04414319440577289,0.0,1131.3887060976097,1210.8924023248148,314.8320246044519
100849,5.0,1265.0,1335.0,2123.8,1.0,367.5,366.0,0.8588840088166424,1.0,397.02317648208367,8117.691167893619,2110.5997036523413
100851,2.0,288.0,1498.0,320.0,0.0,0.0,366.0,0.040968734633425166,0.0,-1086.385478799654,33.23152026247983,8.640195268244756
100852,1.0,34.0,1792.0,1980.0,0.0,0.0,366.0,0.009601996850329399,0.0,-1086.385478799654,32.39909811731035,8.423765510500692
100853,1.0,2.0,1785.0,99.0,0.0,0.0,366.0,0.006886828100890751,0.0,-1086.385478799654,1.40404758166769,0.3650523712335994
100858,1.0,47.0,1572.0,1197.0,0.0,0.0,366.0,0.015461234798656378,0.0,-1086.385478799654,34.649342775866195,9.008829121725212
100859,1.0,29.0,169.0,2860.0,0.0,0.0,366.0,0.5338704636990658,1.0,-1086.385478799654,7478.866045208586,1944.5051717542324
100860,3.0,1372.0,1415.0,4589.5,1.0,7288.0,366.0,0.8417439713807784,1.0,7458.05360052411,12083.074881341649,3141.5994691488286
100861,11.0,1618.0,1756.0,10081.67,2.0,5291.666666666667,366.0,0.8578782871227262,2.0,5355.773409303602,58585.484938420486,15232.226083989326
100862,2.0,79.0,1624.0,925.0,0.0,0.0,366.0,0.0046530612099382205,0.0,-1086.385478799654,10.134095128578792,2.634864733430486
100864,4.0,1714.0,1769.0,1067.75,0.0,0.0,366.0,0.8592306913143481,1.0,-1086.385478799654,2959.0219280899673,769.3457013033915
100865,6.0,510.0,1301.0,12713.833333333334,0.0,0.0,366.0,0.03141199750403715,0.0,-1086.385478799654,2046.1483557986069,531.9985725076378
100866,2.0,393.0,869.0,1131.5,0.0,0.0,366.0,0.3468895373381411,0.0,-1086.385478799654,1337.7346144785233,347.81099976441607
100867,5.0,978.0,1804.0,404.0,0.0,0.0,366.0,0.18369635369917942,0.0,-1086.385478799654,274.9876306285504,71.4967839634231
100868,3.0,628.0,1777.0,423.32666666666665,0.0,0.0,366.0,0.08217404793255903,0.0,-1086.385478799654,95.37561380502828,24.797659589307354
100870,2.0,44.0,1373.0,8706.5,1.0,6147.75,366.0,0.005411574085303419,0.0,6294.649230751128,122.20542239746243,31.77340982334023
100871,1.0,730.0,1525.0,2586.0,0.0,0.0,366.0,0.37883103392814543,0.0,-1086.385478799654,1852.8470891201105,481.7402431712287
100872,1.0,63.0,1625.0,165.0,0.0,0.0,366.0,0.016476145883004157,0.0,-1086.385478799654,5.532960575139341,1.4385697495362286
100874,5.0,175.0,1652.0,1496.8,0.0,0.0,366.0,0.00025320591589741905,0.0,-1086.385478799654,1.4763374432463439,0.3838477352440494
100876,3.0,122.0,1586.0,19077.826666666668,0.0,0.0,366.0,0.0021328685972216194,0.0,-1086.385478799654,118.23250461051578,30.740451198734103
100877,2.0,722.0,1518.0,694.5,0.0,0.0,366.0,0.3032948269743016,0.0,-1086.385478799654,520.0889344686109,135.22312296183884
100879,2.0,397.0,1819.0,104.5,0.0,0.0,366.0,0.042841286729095714,0.0,-1086.385478799654,10.663938935499946,2.772624123229986
100880,3.0,306.0,1572.0,2506.0,0.0,0.0,366.0,0.015619000477186546,0.0,-1086.385478799654,114.66850663013975,29.813811723836334
100881,2.0,126.0,1819.0,1836.0,0.0,0.0,366.0,0.00521846541532354,0.0,-1086.385478799654,20.80417575718944,5.409085696869255
100884,2.0,89.0,1777.0,1718.0,0.0,0.0,366.0,0.003797506901883517,0.0,-1086.385478799654,14.396039119217214,3.7429701709964758
100885,3.0,202.0,333.0,9430.0,0.0,0.0,366.0,0.6345964247069003,2.0,-1086.385478799654,37640.1340188202,9786.434844893252
100886,1.0,365.0,1394.0,510.0,1.0,1300.0,366.0,0.15791484518378548,0.0,1348.4588921701393,166.76220433887647,43.358173128107886
100887,2.0,56.0,728.0,600.0,0.0,0.0,366.0,0.04712749163637609,0.0,-1086.385478799654,106.48818777953966,27.68692882268031
100888,2.0,389.0,530.0,61914.0,2.0,841.5,366.0,0.6893087703473085,1.0,860.8774612380279,183135.55155134734,47615.24340335031
100889,7.0,1450.0,1783.0,3012.0,0.0,0.0,366.0,0.6796079018879745,1.0,-1086.385478799654,9628.252245174312,2503.345583745321
100895,11.0,1127.0,1793.0,682.4545454545455,0.0,0.0,366.0,0.08403495279842073,0.0,-1086.385478799654,384.23354321270375,99.90072123530298
100897,14.0,1558.0,1643.0,2945.714285714286,2.0,2848.75,366.0,0.8997048101533893,3.0,2888.302626981923,22950.965293904454,5967.250976415158
100899,2.0,437.0,554.0,1043.05,0.0,0.0,366.0,0.7240257464977746,1.0,-1086.385478799654,3210.5492499922298,834.7428049979798
100900,5.0,778.0,1639.0,1178.4,0.0,0.0,366.0,0.10489148941847835,0.0,-1086.385478799654,484.3299823199583,125.92579540318916
100901,12.0,595.0,1784.0,2917.5833333333335,0.0,0.0,366.0,8.226363163794345e-05,0.0,-1086.385478799654,1.7300615324969295,0.44981599844920167
100904,8.0,777.0,1741.0,955.5,0.0,0.0,366.0,0.015773140343235223,0.0,-1086.385478799654,79.84033152608148,20.75848619678119
100905,3.0,334.0,1706.0,599.0,0.0,0.0,366.0,0.013920036714475439,0.0,-1086.385478799654,23.371390078601593,6.0765614204364145
100906,17.0,1037.0,1799.0,2110.3529411764707,0.0,0.0,366.0,0.003397429855276289,0.0,-1086.385478799654,69.27017539233883,18.010245602008094
100907,6.0,592.0,1741.0,798.6666666666666,0.0,0.0,366.0,0.00973548721499007,0.0,-1086.385478799654,33.29812751208167,8.657513153141235
100908,4.0,144.0,1811.0,10086.795,0.0,0.0,366.0,0.0003726105161423497,0.0,-1086.385478799654,11.880752313713266,3.088995601565449
100909,1.0,12.0,459.0,87.0,0.0,0.0,366.0,0.16433862685844916,0.0,-1086.385478799654,63.32909154414995,16.465563801478986
100910,4.0,1172.0,1667.0,781.325,0.0,0.0,366.0,0.5425883249045902,1.0,-1086.385478799654,1424.3767248364848,370.33794845748605
100918,2.0,937.0,1216.0,794.5,0.0,0.0,366.0,0.6766207500957966,1.0,-1086.385478799654,1520.2966990531065,395.2771417538077
100920,2.0,478.0,854.0,2362.0,0.0,0.0,366.0,0.4795698470491404,1.0,-1086.385478799654,3877.3672578577352,1008.1154870430112
100922,5.0,98.0,169.0,7493.6,2.0,1097.857142857143,366.0,0.7049673252663174,3.0,1119.8112875410666,54699.30097415564,14221.818253280466
100925,1.0,196.0,1743.0,229.45,0.0,0.0,366.0,0.03798136493191257,0.0,-1086.385478799654,16.37823076895673,4.25833999992875
100931,8.0,1183.0,1793.0,2805.90875,2.0,14250.0,366.0,0.2538505151086441,0.0,14404.148271987568,3694.2191524025366,960.4969796246595
100932,2.0,155.0,288.0,40375.0,0.0,0.0,366.0,0.6166542368802144,1.0,-1086.385478799654,134282.66727458936,34913.49349139324
100933,3.0,140.0,931.0,8905.666666666666,0.0,0.0,366.0,0.024336950385526385,0.0,-1086.385478799654,865.3566480850473,224.9927285021123
100935,5.0,1121.0,1777.0,1106.328,0.0,0.0,366.0,0.3483447987314535,0.0,-1086.385478799654,1432.6341719115521,372.48488469700357
100937,1.0,373.0,1800.0,297.0,0.0,0.0,366.0,0.08979612272886085,0.0,-1086.385478799654,48.08545329814799,12.502217857518477
100938,9.0,629.0,1796.0,4990.777777777777,0.0,0.0,366.0,0.0012470665836233847,0.0,-1086.385478799654,35.33741191144607,9.187727096975978
100942,2.0,74.0,914.0,24865.0,0.0,0.0,366.0,0.02960756074332745,0.0,-1086.385478799654,2419.6284946234423,629.103408602095
100945,17.0,1785.0,1804.0,4046.2147058823525,2.0,1147.5,366.0,0.9487877529774498,3.0,1169.9531123615213,37012.05493102162,9623.134282065623
100949,4.0,1068.0,1523.0,1237.5,0.0,0.0,366.0,0.5462514291689792,1.0,-1086.385478799654,2401.1601842624677,624.3016479082416
100950,1.0,41.0,1663.0,2200.0,0.0,0.0,366.0,0.012570657135816427,0.0,-1086.385478799654,49.49208009772298,12.867940825407976
100954,9.0,824.0,1797.0,2016.4444444444443,0.0,0.0,366.0,0.010873235886540232,0.0,-1086.385478799654,124.52907769683354,32.37756020117672
100957,4.0,1412.0,1629.0,1180.5,0.0,0.0,366.0,0.7744854241596296,1.0,-1086.385478799654,3111.003117130015,808.860810453804
100964,3.0,560.0,1709.0,952.8133333333334,0.0,0.0,366.0,0.06642297160693555,0.0,-1086.385478799654,176.40837835772413,45.866178373008275
100965,4.0,1593.0,1677.0,2321.225,1.0,1370.2,366.0,0.8463676509003766,1.0,1420.0844012760929,6545.1566682270895,1701.7407337390434
100966,1.0,254.0,953.0,228.0,0.0,0.0,366.0,0.21219599042723405,0.0,-1086.385478799654,131.91467492149164,34.297815479587825
100967,4.0,1150.0,1652.0,5329.0,1.0,3200.0,366.0,0.5310320777473069,1.0,3287.041047459475,9508.051332702182,2472.0933465025673
100969,1.0,95.0,1775.0,1120.0,4.0,8149.5,366.0,0.017267024209367796,0.0,8195.683524737871,33.444428532265285,8.695551418388975
100970,8.0,713.0,853.0,7228.125,0.0,0.0,366.0,0.7542297790443604,2.0,-1086.385478799654,43824.62063474668,11394.401365034137
